Datetime,Timestamp,Price,VIX,3-Month-LIBOR,3-Month-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,97-Calls,97-Calls-P,97-Calls-ROI,97-Puts,97-Puts-P,97-Puts-ROI,103-Calls,103-Calls-P,103-Calls-ROI,103-Puts,103-Puts-P,103-Puts-ROI,100-Strangles,100-Strangles-P,100-Strangles-ROI
2010-10-10,1286683200000,0.0965,21.56,0.28906,,,,,,,,,,,,,,,,,,,,,,
2010-10-11,1286769600000,0.095,20.71,0.28906,,,,,,,,,,,,,,,,,,,,,,
2010-10-12,1286856000000,0.0949,18.96,0.28906,,,,,,,,,,,,,,,,,,,,,,
2010-10-13,1286942400000,0.105,18.96,0.28906,,,,,,,,,,,,,,,,,,,,,,
2010-10-14,1287028800000,0.102,18.93,0.28906,,,,,,,,,,,,,,,,,,,,,,
2010-10-15,1287115200000,0.105,19.07,0.28906,,,,,,,,,,,,,,,,,,,,,,
2010-10-16,1287201600000,0.10099999999999999,19.88,0.28906,,,,,,,,,,,,,,,,,,,,,,
2010-10-17,1287288000000,0.102,19.88,0.28906,,,,,,,,,,,,,,,,,,,,,,
2010-10-18,1287374400000,0.1024,19.03,0.28906,145.85915867274264,0.028980173035179108,0.2554198269648209,881.3606000722152,0.028907213369156814,-0.028907213369156814,-100.0,0.03010632830447073,0.2573656716955292,854.8557269845187,0.026963557428429104,-0.026963557428429104,-100.0,0.02790154808659385,0.2534264519134061,908.2881391630473,0.03089839963059088,-0.03089839963059088,-100.0,0.05486510551502295,0.22646289448497703,412.7630710980185
2010-10-19,1287460800000,0.09699999999999999,19.09,0.28906,145.88191346818104,0.027456015196520744,0.2250439848034792,819.652754388033,0.027386903012886328,-0.027386903012886328,-100.0,0.02852271777226343,0.2268872822277365,795.4616528456146,0.02554567895413804,-0.02554567895413804,-100.0,0.02643432851780408,0.2231556714821959,844.1889164383192,0.029273142968660626,-0.029273142968660626,-100.0,0.05198000747194212,0.19760999252805786,380.1653792272427
2010-10-20,1287547200000,0.099,19.09,0.28844000000000003,113.16350326224104,0.02193238619828477,0.1920676138017152,875.7260248168343,0.02186200026139925,-0.02186200026139925,-100.0,0.023120280236524758,0.1938497197634753,838.4401823003727,0.020082005877745814,-0.020082005877745814,-100.0,0.02080528166262262,0.19022471833737736,914.3097479863603,0.023702784147630544,-0.023702784147630544,-100.0,0.04088728754036843,0.17014271245963156,416.1261915250503
2010-10-21,1287633600000,0.107,20.63,0.28844000000000003,106.00514094692691,0.02224303602076388,0.18375696397923613,826.132564851754,0.022166962331402758,-0.022166962331402758,-100.0,0.02355137468186755,0.1856586253181325,788.313327039347,0.020267583203187285,-0.020267583203187285,-100.0,0.021005173515182697,0.1817848264848173,865.4288256815488,0.024136817615140745,-0.024136817615140745,-100.0,0.04127275671836998,0.16151724328163003,391.34105914892945
2010-10-22,1287720000000,0.1025,19.79,0.28844000000000003,102.34505108693405,0.020589096747764168,0.2669109032522359,1296.3701444611481,0.02051622241917058,-0.02051622241917058,-100.0,0.0218545543724164,0.2687204456275836,1229.5855639442716,0.01870886627368063,-0.01870886627368063,-100.0,0.019393728875980662,0.26503127112401936,1366.5823257551226,0.02239366831752926,-0.02239366831752926,-100.0,0.03810259514966129,0.24632240485033874,646.4714644312841
2010-10-23,1287806400000,0.1055,19.79,0.28844000000000003,101.01890512534844,0.0209233345892997,0.29347666541070033,1402.6285540584229,0.02084832735352776,-0.02084832735352776,-100.0,0.02223038914036397,0.295334610859636,1328.5175036517626,0.018992632121665208,-0.018992632121665208,-100.0,0.01968942845963867,0.2915455715403613,1480.7213532784876,0.022777171006793585,-0.022777171006793585,-100.0,0.03868206058130388,0.2725529394186961,704.5977782022001
2010-10-24,1287892800000,0.115,19.27,0.28844000000000003,100.41312512674268,0.022673716117533632,0.3066262838824664,1352.3424316199832,0.02259195467569692,-0.02259195467569692,-100.0,0.024100743846422273,0.3086492561535777,1280.6627800386184,0.020571435247840685,-0.020571435247840685,-100.0,0.02132693455112561,0.3045230654488744,1427.880151828018,0.024692720266033797,-0.024692720266033797,-100.0,0.041898369798966294,0.2839516302010337,677.7152227245828
2010-10-25,1287979200000,0.132,18.78,0.28844000000000003,103.05239122483393,0.02669372321409189,0.2837062767859081,1062.820178775723,0.02659987529824456,-0.02659987529824456,-100.0,0.028320351699166368,0.2860396483008336,1010.0144635889301,0.024269319220794432,-0.024269319220794432,-100.0,0.025156697332567063,0.28128330266743296,1118.1249229535886,0.02902003397924428,-0.02902003397924428,-100.0,0.0494260165533615,0.25701398344663856,519.9973644834603
2010-10-26,1288065600000,0.1503,18.78,0.28844000000000003,105.73756051249764,0.031167252080126818,0.2384327479198732,765.0104901994397,0.031060393430491537,-0.031060393430491537,-100.0,0.03300633579698682,0.2411026642030132,730.4738874559462,0.02839368290684062,-0.02839368290684062,-100.0,0.02942743202481086,0.2356635679751892,800.8295381550671,0.03382636761568651,-0.03382636761568651,-100.0,0.057821114931651485,0.20726988506834848,358.46746523887623
2010-10-27,1288152000000,0.1877,19.85,0.28813,109.3545096660875,0.040220057590188034,0.182079942409812,452.7093030673125,0.04008675207057248,-0.04008675207057248,-100.0,0.04249498719200645,0.1854360128079935,436.37149946682433,0.036734680837979414,-0.036734680837979414,-100.0,0.03806470692760143,0.17860429307239856,469.2123163120671,0.04355840224239742,-0.04355840224239742,-100.0,0.07479938776558084,0.14186961223441913,189.6668094116418
2010-10-28,1288238400000,0.1731,20.22,0.28813,108.24691549278273,0.036725524362403686,0.20717447563759628,564.1157729790865,0.03660258783898629,-0.03660258783898629,-100.0,0.03882963359830843,0.2102633664016916,541.502319019697,0.033517385170593564,-0.033517385170593564,-100.0,0.03473290334800541,0.20397409665199456,587.2647460774627,0.039799278728885466,-0.039799278728885466,-100.0,0.06825028851859898,0.17045671148140107,249.75236761812326
2010-10-29,1288324800000,0.19,20.71,0.28688,108.62956231720148,0.04044970771440645,0.1907502922855936,471.5739694150039,0.04031535392421949,-0.04031535392421949,-100.0,0.04275691124414703,0.19414308875585293,454.0624734262792,0.03692658806766568,-0.03692658806766568,-100.0,0.03826441532916541,0.1872355846708346,489.320385690363,0.04382603092527282,-0.04382603092527282,-100.0,0.0751910033968311,0.1503089966031689,199.902900364146
2010-10-30,1288411200000,0.1989,20.71,0.28594,106.19478415528042,0.0414187652132,0.2056812347868,496.5894896385038,0.041278578695226026,-0.041278578695226026,-100.0,0.043849581081065375,0.2092174189189346,477.12523987891984,0.037746600158630635,-0.037746600158630635,-100.0,0.03911870631745723,0.2020142936825428,516.4135338299551,0.04494131420394402,-0.04494131420394402,-100.0,0.07686530647608786,0.16426769352391216,213.7085000435332
2010-10-31,1288497600000,0.1925,20.88,0.28594,106.41056352318664,0.0401654759016616,0.2063345240983384,513.7111398941562,0.04002980016154098,-0.04002980016154098,-100.0,0.0425167386117585,0.20975826138824147,493.3545427923072,0.03661013314384151,-0.03661013314384151,-100.0,0.03794048846537172,0.2027845115346283,534.4804975816526,0.04357574245304748,-0.04357574245304748,-100.0,0.07455062160921323,0.16617437839078675,222.9013988130856
2010-11-01,1288584000000,0.1955,21.2,0.28594,106.37893151308472,0.04077960497334092,0.24362039502665905,597.4074422396254,0.040641814806101545,-0.040641814806101545,-100.0,0.04316770972177375,0.24709729027822624,572.4123236345582,0.03716905325955155,-0.03716905325955155,-100.0,0.0385197841991845,0.2400152158008155,623.0959513160949,0.04424286032692794,-0.04424286032692794,-100.0,0.07568883745873604,0.20284616254126392,268.0001032541309
2010-11-02,1288670400000,0.1938,21.2,0.28594,105.66486289036129,0.0401602846949327,0.2860397153050673,712.2452379954343,0.04002369270306061,-0.04002369270306061,-100.0,0.042532080428563976,0.28948191957143604,680.6201734186127,0.036585586196448056,-0.036585586196448056,-100.0,0.03791657610238863,0.2824694238976114,744.9760841665677,0.04358988635076036,-0.04358988635076036,-100.0,0.07450216229883669,0.24588383770116332,330.0358407248573
2010-11-03,1288756800000,0.1931,21.83,0.28594,105.13945539714304,0.039821076277089064,0.4670789237229108,1172.943996974897,0.03968497765154468,-0.03968497765154468,-100.0,0.0421875780859538,0.4705054219140462,1115.2700469209897,0.03626256241917576,-0.03626256241917576,-100.0,0.037582880173677294,0.4635241198263227,1233.3384713579528,0.04323569858936658,-0.04323569858936658,-100.0,0.07384544259285306,0.4272615574071469,578.5889317000292
2010-11-04,1288843200000,0.23,21.57,0.28594,110.08137424711435,0.04960255196595397,0.436397448034046,879.7882986616878,0.0494404458868488,-0.0494404458868488,-100.0,0.05238481247252229,0.4405151875274777,840.9215700801518,0.04532756957579029,-0.04532756957579029,-100.0,0.04696578049199216,0.4321342195080078,920.1044142802828,0.053698811230513836,-0.053698811230513836,-100.0,0.09229335006778244,0.38680664993221753,419.1056556600638
2010-11-05,1288929600000,0.26,21.57,0.28563,111.30087934644251,0.056676998902711585,0.3733230010972883,658.6851956260293,0.056493947152147186,-0.056493947152147186,-100.0,0.059812066793762275,0.3779879332062376,631.9593243777649,0.051834506595714855,-0.051834506595714855,-100.0,0.053704460507989285,0.3684955394920107,686.1544385818603,0.06131591720490787,-0.06131591720490787,-100.0,0.10553896710370414,0.31666103289629577,300.0418154416273
2010-11-06,1289016000000,0.39,19.56,0.28563,136.08870571057165,0.1032751232138142,0.3177248767861858,307.64899319305437,0.10300054558796756,-0.10300054558796756,-100.0,0.10767837629188497,0.3250216237081149,301.8448409986005,0.09571203599481384,-0.09571203599481384,-100.0,0.09906754138539134,0.3102324586146086,313.15247585255605,0.11048472643076933,-0.11048472643076933,-100.0,0.19477957738020518,0.21452042261979476,110.13496666596411
2010-11-07,1289102400000,0.34,18.52,0.28563,137.03965046327343,0.09063923022497827,0.4893607697750218,539.8995209473484,0.0903998548588556,-0.0903998548588556,-100.0,0.09446819898815216,0.4957318010118479,524.7605081092112,0.08403600488301312,-0.08403600488301312,-100.0,0.08697952775927131,0.4828204722407288,555.0966815743192,0.09693297113216492,-0.09693297113216492,-100.0,0.17101553264228442,0.39878446735771567,233.18610958681674
2010-11-08,1289192400000,0.243,18.52,0.28563,154.3064259385964,0.07256281456416826,0.5841371854358318,805.0089966111658,0.07239173158190998,-0.07239173158190998,-100.0,0.07517464248854669,0.5888153575114534,783.2632627433687,0.0677186919957562,-0.0677186919957562,-100.0,0.07005677580362668,0.5793532241963734,826.9767164568566,0.07717056033190063,-0.07717056033190063,-100.0,0.13777546779938288,0.5116345322006172,371.35387044783374
2010-11-09,1289278800000,0.21,18.26,0.28563,157.21494763972942,0.06383100292854063,0.6161689970714594,965.313043508444,0.06368315343770012,-0.06368315343770012,-100.0,0.06607027745793463,0.6202297225420654,938.7424215630864,0.05962686345181936,-0.05962686345181936,-100.0,0.06168120996784832,0.6120187900321516,992.2288981541866,0.06782892499228257,-0.06782892499228257,-100.0,0.12130807341966768,0.5523919265803323,455.36287157848227
2010-11-10,1289365200000,0.24,18.29,0.28563,158.9717551393065,0.0737227739325133,0.6042772260674868,819.6615426064262,0.07355380308583842,-0.07355380308583842,-100.0,0.07626966129727636,0.6089303387027236,798.3912978573421,0.06890575957600181,-0.06890575957600181,-100.0,0.07127684835567984,0.5995231516443202,841.1190526447373,0.07830280838360472,-0.07830280838360472,-100.0,0.14018260793168164,0.5306173920683184,378.518704921595
2010-11-11,1289451600000,0.2231,18.29,0.28563,158.7643957088889,0.06844670589472554,0.7984532941052745,1166.5328282318444,0.0682896334118374,-0.0682896334118374,-100.0,0.0708155960359442,0.8027774039640558,1133.6166733053924,0.0639702357275427,-0.0639702357275427,-100.0,0.06617180978370116,0.7940351902162989,1199.9599116478728,0.07270302512632636,-0.07270302512632636,-100.0,0.13014204551124386,0.7300649544887562,560.9754723162707
2010-11-12,1289538000000,0.2682,19.08,0.28563,162.36399517049531,0.08404907892578034,0.6280509210742196,747.2430740482248,0.08386025400462123,-0.08386025400462123,-100.0,0.08686882813235278,0.6332771718676472,729.0039309645,0.0786396679588284,-0.0786396679588284,-100.0,0.08133942732286313,0.6227145726771368,765.5753097515383,0.08919093765406921,-0.08919093765406921,-100.0,0.15997909528169152,0.5440749047183084,340.0912498975571
2010-11-13,1289624400000,0.276,18.47,0.28438,162.16845981803948,0.08639462502691,0.7076053749730901,819.0386551856516,0.08620115864055486,-0.08620115864055486,-100.0,0.08929793947812173,0.7129820605218783,798.430584948224,0.08083027708335729,-0.08083027708335729,-100.0,0.0836047690670656,0.7021152309329344,839.8028470956192,0.09168549868911982,-0.09168549868911982,-100.0,0.16443504615042287,0.621284953849577,377.83001154220756
2010-11-14,1289710800000,0.27899999999999997,18.64,0.28438,162.15056962644528,0.08732458211992936,0.7135754178800707,817.1529717715275,0.08712901283807035,-0.08712901283807035,-100.0,0.09025959881759864,0.7190104011824014,796.6026999914052,0.08169989661419541,-0.08169989661419541,-100.0,0.08450427186048229,0.7080257281395178,837.8579124478796,0.09267283550016753,-0.09267283550016753,-100.0,0.1662041684746777,0.6263258315253225,376.84122923833127
2010-11-15,1289797200000,0.2682,18.64,0.28438,162.2049498902519,0.08397090906183959,0.6978290909381605,831.0367229968308,0.08378291020379447,-0.08378291020379447,-100.0,0.08679189004881928,0.7030541099511808,810.0458574594037,0.07856353115651553,-0.07856353115651553,-100.0,0.08126015131252555,0.6924938486874745,852.1936490422613,0.08911251248873911,-0.08911251248873911,-100.0,0.15982368246904108,0.613930317530959,384.12975351752476
2010-11-16,1289883600000,0.223,20.61,0.28438,166.89027633098846,0.07172262022918421,0.7752773797708159,1080.9384505104183,0.07156630499673056,-0.07156630499673056,-100.0,0.07403804776463471,0.7796519522353653,1053.0422880866083,0.06719642198915475,-0.06719642198915475,-100.0,0.06949584522542784,0.7708141547745723,1109.1514208860056,0.0760248405360006,-0.0760248405360006,-100.0,0.1366922672145826,0.7036177327854175,514.7458207572653
2010-11-17,1289970000000,0.2299,20.2,0.28438,166.7937667199654,0.0739015147045105,0.7461984852954896,1009.7201502284584,0.07374036281239799,-0.07374036281239799,-100.0,0.0762892230715191,0.7507077769284809,984.0286041774373,0.06923590573616997,-0.06923590573616997,-100.0,0.07160526387838502,0.7415977361216151,1035.6748875070841,0.07833627742950917,-0.07833627742950917,-100.0,0.140841169614555,0.6723618303854451,477.39012124474783
2010-11-18,1290056400000,0.2678,20.2,0.28438,168.98450096222192,0.08714962474521362,0.6900503752547863,791.7995944012195,0.08696190627323568,-0.08696190627323568,-100.0,0.08991412629561298,0.6953198737043871,773.3154981880887,0.08169803937779438,-0.08169803937779438,-100.0,0.0844900389319509,0.6846759610680491,810.362937126226,0.0923306889058136,-0.0923306889058136,-100.0,0.16618807830974527,0.6029779216902548,362.8286263509289
2010-11-19,1290142800000,0.28,22.58,0.28438,169.08406669824637,0.09117040042721908,0.6688295995727809,733.6038850752931,0.09097413018019213,-0.09097413018019213,-100.0,0.0940600443139198,0.6743399556860802,716.9249819142236,0.08546966217430364,-0.08546966217430364,-100.0,0.08839037590554796,0.663209624094452,750.3188184233354,0.0965882175511102,-0.0965882175511102,-100.0,0.17386003807985162,0.5777399619201484,332.3017573795768
2010-11-20,1290229200000,0.28300000000000003,21.76,0.28438,169.0282613080375,0.09211858842277366,0.5237814115772264,568.5947000982666,0.0919202152802428,-0.0919202152802428,-100.0,0.09503964503074668,0.5293503549692533,556.9784638799955,0.08635722308249177,-0.08635722308249177,-100.0,0.08930836868991697,0.518101631310083,580.1266319273585,0.09759404435311017,-0.09759404435311017,-100.0,0.17566559177240876,0.43174440822759125,245.77630933379177
2010-11-21,1290315600000,0.2768,21.76,0.28438,169.07445181959025,0.0901236271268134,0.5820763728731865,645.8643437132682,0.08992959996832386,-0.08992959996832386,-100.0,0.09298032272184542,0.5875236772781546,631.8795849265405,0.08448811637811061,-0.08448811637811061,-100.0,0.08737530535134737,0.5765206946486526,659.8210928481321,0.09547945737810316,-0.09547945737810316,-100.0,0.17186342172945798,0.49203257827054203,286.2927860502419
2010-11-22,1290402000000,0.2879,18.75,0.28438,169.11204460754303,0.0937573135673259,0.4683426864326741,499.5265634358896,0.09355550569547212,-0.09355550569547212,-100.0,0.0967282560463612,0.4740087439536387,490.0416520757385,0.08789550241066303,-0.08789550241066303,-100.0,0.09089906135576616,0.4625639386442339,508.8764743497445,0.09932819924775674,-0.09932819924775674,-100.0,0.1787945637664292,0.3746684362335708,209.55247650763263
2010-11-23,1290488400000,0.28300000000000003,18.04,0.28438,169.2028137232691,0.0922081581647039,0.4592918418352961,498.1032600335652,0.09200978502217308,-0.09200978502217308,-100.0,0.09512780031698947,0.4648621996830105,488.67123820163397,0.08644537836873457,-0.08644537836873457,-100.0,0.08939921842455285,0.4536107815754472,507.3990461765225,0.09768489408774607,-0.09768489408774607,-100.0,0.17584459679328743,0.36716540320671254,208.80107202743946
2010-11-24,1290574800000,0.28300000000000003,18.04,0.2875,169.13457274827857,0.09217387740139406,0.4950261225986059,537.0568501126319,0.09197332863170256,-0.09197332863170256,-100.0,0.095094078628047,0.500595921371953,526.4217589509378,0.08640954632144628,-0.08640954632144628,-100.0,0.0893644306967211,0.4893455693032788,547.5842742891591,0.09764786546393887,-0.09764786546393887,-100.0,0.17577397701816738,0.40293602298183256,229.23531106096925
2010-11-25,1290661200000,0.28,18.37,0.2875,169.22303326794608,0.0912416774197564,0.5287583225802436,579.514030795046,0.09104325460875423,-0.09104325460875423,-100.0,0.09413021328138076,0.5342697867186192,567.5858665288921,0.0855377431547087,-0.0855377431547087,-100.0,0.08846265463003941,0.5231373453699605,591.3651897038119,0.09665827913470723,-0.09665827913470723,-100.0,0.17400039778474813,0.4375996022152518,251.4934493176252
2010-11-26,1290747600000,0.2844,20.63,0.29188000000000003,169.11157674152642,0.09261903905501673,0.6203809609449833,669.8201225953877,0.09241442884448617,-0.09241442884448617,-100.0,0.0955538824414272,0.6259781175585728,655.1048492899134,0.08682341053721257,-0.08682341053721257,-100.0,0.08979551529054698,0.614672484709453,684.5247034003728,0.09811676677370047,-0.09811676677370047,-100.0,0.17661892582775957,0.5278490741722404,298.8632569801742
2010-11-27,1290834000000,0.28300000000000003,19.56,0.29438000000000003,169.1277616243797,0.09217200197836907,0.5359279980216309,581.4433738212638,0.09196665573100916,-0.09196665573100916,-100.0,0.095092271940189,0.5414977280598111,569.4445163750021,0.08640308608024988,-0.08640308608024988,-100.0,0.08936249084222021,0.5302475091577797,593.366975517718,0.09764098420743952,-0.09764098420743952,-100.0,0.17576557692247008,0.4438444230775299,252.52067603277575
2010-11-28,1290920400000,0.27,19.56,0.29438000000000003,169.61121428677657,0.08817456961159094,0.5998254303884089,680.2703240068429,0.08797865623071753,-0.08797865623071753,-100.0,0.09095695654896284,0.6051430434510371,665.3070489724267,0.08266692056951562,-0.08266692056951562,-100.0,0.08549749933053565,0.5944025006694643,695.2279368680576,0.09339570854823606,-0.09339570854823606,-100.0,0.16816441990005127,0.5117355800999487,304.30669008586915
